url,condition,car,price
www.cars.com/vehicledetail/c82edd18-d2da-4831-a17c-14d1594366b5/,Used,2020 Ferrari 812 Superfast Base,$449955
www.cars.com/vehicledetail/5f2c44a9-5e9a-4a2b-8635-05899b81d694/,Used,2003 Ferrari 360 Spider,$168360
www.cars.com/vehicledetail/51d594ab-7d78-4fd8-bc41-39f4570ec6e7/,Used,2007 Ferrari F430 Berlinetta F1,$179900
www.cars.com/vehicledetail/cdebc1d0-007a-46d5-b951-94688b0f7366/,Used,2015 Ferrari 458 Italia Base,$257993
www.cars.com/vehicledetail/60282ea5-1f63-44cf-82d5-2f3f4755e960/,Used,2013 Ferrari California Base,$129990
www.cars.com/vehicledetail/8db187db-88e3-4b8a-82b0-09dd3692f767/,Used,2018 Ferrari 488 Spider Base,$339800
www.cars.com/vehicledetail/7f2f1f90-b1bd-4191-b38a-2d6dc1788bae/,Used,2013 Ferrari 458 Spider Base,$255900
www.cars.com/vehicledetail/bd45ac5c-69c6-4295-a91c-5935c1f088d0/,Used,2004 Ferrari 360 Modena,$155000
www.cars.com/vehicledetail/68a9ca74-8051-4df6-ad29-6762649fd950/,Used,2012 Ferrari 458 Italia Base,$224995
www.cars.com/vehicledetail/b34bc49f-fcf5-49f0-8c32-ee13460e43c6/,Used,2018 Ferrari 812 Superfast Base,$439900
www.cars.com/vehicledetail/b1837f5b-12b9-41d3-bddb-0030204a3d84/,Ferrari Certified,2021 Ferrari SF90 Stradale Base,$799995
www.cars.com/vehicledetail/40029c52-a48c-4b86-b8a2-5fcaf44855ac/,Ferrari Certified,2021 Ferrari SF90 Stradale Base,$859995
www.cars.com/vehicledetail/53e22d90-4f78-4f66-9b3b-aa26267a6786/,Used,2015 Ferrari 458 Spider Base,$195000
www.cars.com/vehicledetail/efeda32c-6d35-43a1-aafd-807322d39ee7/,Used,2015 Ferrari 458 Italia,$329999
www.cars.com/vehicledetail/00ca522e-2e60-4590-8a09-d580c8f63554/,Used,2018 Ferrari California T,$198995
www.cars.com/vehicledetail/13326c63-5094-45d4-9bca-6cbab70ddcb8/,Ferrari Certified,2019 Ferrari Portofino Base,$279895
www.cars.com/vehicledetail/8d6b7bb0-9604-421e-9175-2c8fed5a3d8a/,Used,2018 Ferrari 812 Superfast Base,$439900
www.cars.com/vehicledetail/51396521-63cf-4972-9d20-37d9f8adac1c/,Ferrari Certified,2020 Ferrari 812 Superfast Base,$438900
www.cars.com/vehicledetail/16f63db8-fa19-41ea-8f04-4efcba9ef49b/,Used,2013 Ferrari California Base,$109900
www.cars.com/vehicledetail/8b1b6c73-30e9-45ce-8da0-a7823a578d55/,Used,2015 Ferrari 458 Italia Base,$259985
www.cars.com/vehicledetail/a533cf0b-53bd-4551-ac4f-be2479deaf6b/,Used,2018 Ferrari 488 GTB Base,$289000
www.cars.com/vehicledetail/b9ecf7d9-5ee0-44c3-9f30-783173ff574d/,Used,2015 Ferrari 458 Italia Base,$283981
www.cars.com/vehicledetail/0875193e-8803-4bab-9972-42f616ad9f82/,Used,1997 Ferrari F355,$104990
www.cars.com/vehicledetail/7af758d8-36d5-4948-87c7-6cd5610c9c5d/,Used,2015 Ferrari 458 Spider Base,$319000
www.cars.com/vehicledetail/5e979181-f255-42b0-b061-321f8e77d351/,Used,2016 Ferrari California T,$144500
www.cars.com/vehicledetail/d565a172-2c01-4164-92aa-96c51248af37/,Used,2016 Ferrari California T,$169955
www.cars.com/vehicledetail/414d28a4-ccee-4907-ae8b-6c2e4fe8b7bc/,Ferrari Certified,2014 Ferrari 458 Spider Base,$299999
www.cars.com/vehicledetail/3c518a2a-4ad0-4ad3-85a9-62202612c607/,Ferrari Certified,2010 Ferrari 458 Italia Base,$279995
www.cars.com/vehicledetail/24a0924f-7157-4563-9a37-a884fac9c49e/,Ferrari Certified,2012 Ferrari California Base,$144900
www.cars.com/vehicledetail/7e210b37-d853-4f4b-98ec-912141299c19/,Used,2018 Ferrari 488 Spider Base,$359999
www.cars.com/vehicledetail/bf741feb-3c46-4ef8-84bc-c4424bc41fc8/,Used,2015 Ferrari F12berlinetta Base,$254999
www.cars.com/vehicledetail/1245e64a-5269-4d9a-8aad-fff707bc9150/,Used,2010 Ferrari California,$105690
www.cars.com/vehicledetail/c4d0a2e2-71fc-4dbe-9803-34b0903a3103/,Used,2013 Ferrari 458 Italia Base,$254900
www.cars.com/vehicledetail/12c50737-f138-4dcd-b368-ea0d2e11dc46/,Used,2016 Ferrari California T,$169888
www.cars.com/vehicledetail/1d5687a7-8326-4c9c-a51c-cc757ceab791/,Used,2001 Ferrari 360 Spider,$99950
www.cars.com/vehicledetail/f9fb6417-34b8-4fd0-b114-948f8237055c/,Used,2014 Ferrari 458 Spider Base,$279900
www.cars.com/vehicledetail/00d5b256-9b62-4ac5-a55c-b85e7938912e/,Used,2017 Ferrari 488 Spider Base,$324000
www.cars.com/vehicledetail/f862c139-8c25-4cf2-bae5-a6ccca4fe6f4/,Used,2014 Ferrari 458 Italia,$237888
www.cars.com/vehicledetail/0200faa2-4cdb-4e15-8e2c-f330889463ff/,Used,2014 Ferrari 458 Spider Base,$269618
www.cars.com/vehicledetail/389b359a-6c6c-4779-97a3-111982ea493c/,Used,2016 Ferrari California T,$162665
www.cars.com/vehicledetail/2329c40f-9479-457c-b81e-effed31f9f9d/,Ferrari Certified,2018 Ferrari 488 Spider Base,$332900
www.cars.com/vehicledetail/62de9973-c1f1-4d8c-a46b-fc9aee629db7/,Used,2019 Ferrari Portofino Base,$245990
www.cars.com/vehicledetail/1c33e6ce-5488-433d-8d0a-f58043c7f97f/,Used,2017 Ferrari F12berlinetta Base,$1350000
www.cars.com/vehicledetail/ec25cd7f-c14b-4d47-8f05-f9c1b11e5055/,Used,2007 Ferrari F430 Spider,$154990
www.cars.com/vehicledetail/0dd47662-8968-4f82-96f9-5fe48e8d747b/,Used,2020 Ferrari GTC4Lusso T,$289900
www.cars.com/vehicledetail/0285ff60-660f-44db-b6f0-e0beeca9f298/,Used,2018 Ferrari 488 Spider Base,$359700
www.cars.com/vehicledetail/c5f4e728-27f3-4837-8beb-b522ecbe5bb8/,Ferrari Certified,2014 Ferrari California Base,$129995
www.cars.com/vehicledetail/8b952050-21c3-41a8-a2ea-e7e9355cf7fe/,Used,2011 Ferrari 599 GTO Base,$874895
www.cars.com/vehicledetail/324d705c-c20b-436d-afb6-0c10b0aed0a5/,Used,2007 Ferrari 599 GTB Fiorano Base,$164950
www.cars.com/vehicledetail/afdefff4-046b-4569-955c-d7cf7a821c49/,Ferrari Certified,2010 Ferrari 458 Italia Base,$228999
www.cars.com/vehicledetail/63930606-0d4c-4b6f-8732-48fd3218fe62/,Ferrari Certified,2015 Ferrari 458 Spider Base,$359999
www.cars.com/vehicledetail/afd721d3-ac5c-4b4a-8938-44ca807d4bf2/,Ferrari Certified,2012 Ferrari 458 Spider Base,$284900
www.cars.com/vehicledetail/db7708bd-5941-4024-85d6-d4926e5b84be/,Used,2010 Ferrari California Base,$129900
www.cars.com/vehicledetail/0338bdd4-4428-444b-8c6f-0da7fc3161ad/,Used,2012 Ferrari California,$127900
www.cars.com/vehicledetail/42a63ed6-740f-47bd-bee2-cee2dbe335b9/,Used,2018 Ferrari 812 Superfast Base,$424955
www.cars.com/vehicledetail/eef995fd-928b-49c0-99de-48ec135cbfb1/,Ferrari Certified,2021 Ferrari SF90 Stradale,$775900
www.cars.com/vehicledetail/a24d9033-4e13-46fc-8041-23087877333a/,Used,2005 Ferrari 612 Scaglietti F1A,$119900
www.cars.com/vehicledetail/34daeb9b-9615-44d6-826d-545563a8851c/,Used,2022 Ferrari SF90 Stradale,$869000
www.cars.com/vehicledetail/61647d2a-1d21-492a-8cd5-818c40348375/,Used,2016 Ferrari California T,$169500
www.cars.com/vehicledetail/d6af6653-58a6-4dca-97d0-d5d612e35f34/,Used,2018 Ferrari GTC4Lusso V12,$275900
www.cars.com/vehicledetail/6494d713-000d-47bc-9723-8c42e72125fa/,Used,2018 Ferrari 488 Spider Base,$379999
www.cars.com/vehicledetail/d39c9cb9-c2bb-4c73-b80a-6497020f3e65/,Used,2012 Ferrari California Base,$119899
www.cars.com/vehicledetail/957c1bdd-c304-407b-8d3b-c817d9426635/,Used,2014 Ferrari California Base,$159900
www.cars.com/vehicledetail/b94ea348-bc83-47f0-99a5-218ebb0bd43c/,Ferrari Certified,2017 Ferrari F12berlinetta Base,$1399900
www.cars.com/vehicledetail/0012ed19-449f-4d30-8695-399c9b0ddaec/,Used,2017 Ferrari California T,$189990
www.cars.com/vehicledetail/8d416544-1a5c-45b4-b950-166c383f7fac/,Used,2003 Ferrari 575 M Maranello,$97995
www.cars.com/vehicledetail/1982c797-139a-4b5c-9da6-a3e4fa69e9ea/,Used,2005 Ferrari Superamerica,$359000
www.cars.com/vehicledetail/cd2314ce-6188-468f-aadd-52e1844226ee/,Used,2021 Ferrari SF90 Stradale Base,$794991
www.cars.com/vehicledetail/9ece5674-e370-4dce-ae84-2154bc1fd11a/,Used,2005 Ferrari F430 Spider,$127950
www.cars.com/vehicledetail/6fb372dd-acd0-4c98-984a-52f54a21505f/,Used,2020 Ferrari Portofino Base,$265900
www.cars.com/vehicledetail/29f2ab91-bc07-436d-a70d-dc25014d0436/,Used,2017 Ferrari 488 GTB Base,$285900
www.cars.com/vehicledetail/f4bf308d-8bd2-41e1-ab8b-2ed311181963/,Used,2005 Ferrari 612 Scaglietti,$329900
www.cars.com/vehicledetail/7528ff54-1577-4085-a705-16ca15e0ede2/,Used,2004 Ferrari 360 Modena,$229900
www.cars.com/vehicledetail/cc28b1ab-5568-4a51-9974-cc37f0e326c6/,Used,2013 Ferrari 458 Italia Base,$220000
www.cars.com/vehicledetail/296db9e0-38d8-44da-ba08-6ab22fe67e40/,Used,2016 Ferrari California T,$170000
www.cars.com/vehicledetail/4ab5600c-57ea-4d80-a169-fd7f2b18b2df/,Used,2012 Ferrari 458 Italia Base,$224900
www.cars.com/vehicledetail/a45ba8d2-03dc-4522-98f0-4bb24b86f7cd/,Used,2016 Ferrari California T,$180000
www.cars.com/vehicledetail/266994e7-f3cb-430f-9363-372c420cb99a/,Used,2015 Ferrari California T,$165500
www.cars.com/vehicledetail/9f295e39-b116-44df-99bf-4ca5a692653f/,Used,2016 Ferrari 488 GTB Base,$265000
www.cars.com/vehicledetail/a70b30a9-5e49-411a-9eae-54cf4463ad4e/,Ferrari Certified,2015 Ferrari California T,$174995
www.cars.com/vehicledetail/497e3cc0-a454-4f99-b70a-b4c511c25264/,Used,2021 Ferrari SF90 Stradale Base,$799991
www.cars.com/vehicledetail/6edee0ee-41c1-493e-a2b4-3cc4a3903c2f/,Used,2008 Ferrari F430 Berlinetta,$189900
www.cars.com/vehicledetail/239030e2-4cee-4e53-a509-0f22ff925b56/,Used,2020 Ferrari F8 Tributo Base,$419991
www.cars.com/vehicledetail/201b961e-294b-4bc8-b9a5-7905fc66ae22/,Used,2017 Ferrari California T,$186995
www.cars.com/vehicledetail/fdb94eca-6fcd-4b67-b300-a9f0120dbd8e/,Used,2018 Ferrari 812 Superfast Base,$435900
www.cars.com/vehicledetail/94a45542-a23d-4844-9631-8d7e0fbc41ef/,Used,2017 Ferrari 488 Spider Base,$319900
www.cars.com/vehicledetail/c17e1198-21ab-431d-90ac-b881a86b80c9/,Used,2020 Ferrari GTC4Lusso V12,$349900
www.cars.com/vehicledetail/06e0facb-7401-4270-98d9-a26caca84971/,Used,2021 Ferrari Roma Coupe,$324995
www.cars.com/vehicledetail/cdf05bad-935c-4bc9-97b6-74fa76ae4931/,Used,2015 Ferrari 458 Spider Base,$294800
www.cars.com/vehicledetail/b230c07f-9baa-49e7-8545-b4990f469a12/,Ferrari Certified,2018 Ferrari 488 GTB Base,$355900
www.cars.com/vehicledetail/aeccc6f2-649f-41ba-bf59-0e102bb5fe9a/,Used,2017 Ferrari 488 GTB Coupe,$305900
www.cars.com/vehicledetail/c4341d10-9222-4d31-a50c-ef186ad0e0f1/,Used,2007 Ferrari F430 Spider,$164900
www.cars.com/vehicledetail/af87a9e4-be28-43b0-87d7-314b6244ca1c/,Used,2014 Ferrari California Base,$137999
www.cars.com/vehicledetail/0d075594-d96d-4a74-ad5e-beda3e776d61/,Used,2019 Ferrari GTC4Lusso V12,$289900
www.cars.com/vehicledetail/d7dbdc2b-58dc-4352-b11d-a493b41736ff/,Used,2020 Ferrari F8 Tributo Base,$425000
www.cars.com/vehicledetail/6eae0b51-207f-4500-b72a-f6c6a915e2d2/,Used,2014 Ferrari 458 Spider Base,$327500
www.cars.com/vehicledetail/54a73f0e-0f89-49aa-8c55-b2a8975fb40c/,Ferrari Certified,2018 Ferrari 488 Spider Base,$339795
www.cars.com/vehicledetail/75e7dbaf-159c-4030-a8da-ab30b745cb3e/,Used,2018 Ferrari 488 Spider Base,$239998
www.cars.com/vehicledetail/52d15d9c-7084-4ce0-a5ad-0ba630f0d3d8/,Used,2011 Ferrari California Base,$106500
www.cars.com/vehicledetail/4d69f200-4415-402e-a274-8a1c6398840e/,Used,2011 Ferrari 599 GTB Fiorano Base,$439000
www.cars.com/vehicledetail/12dd389a-fa61-4f6d-8d56-56467c72c358/,Used,2010 Ferrari 599 GTB Fiorano Base,$249950
www.cars.com/vehicledetail/8177c73e-e7f2-444a-9c13-6ede8e813412/,Used,2017 Ferrari 488 Spider Base,$327500
www.cars.com/vehicledetail/f793c216-62e2-41c6-a4f4-2a6ec895d3ea/,Used,2016 Ferrari F12berlinetta 2DR CPE,$284999
www.cars.com/vehicledetail/b1b93f9c-bb8f-4ca2-bb17-6466dd00eb0f/,Used,2013 Ferrari 458 Spider Base,$299500
www.cars.com/vehicledetail/decb4efe-f41c-49d0-8471-64d67879bab5/,Ferrari Certified,2015 Ferrari 458 Spider Base,$319900
www.cars.com/vehicledetail/50c9db91-9928-46b1-825c-8451736c8201/,Ferrari Certified,2012 Ferrari California Base,$139900
www.cars.com/vehicledetail/6cc82dbb-c7d4-4c65-9f8c-98bbc8538c5c/,Ferrari Certified,2017 Ferrari California T,$184895
www.cars.com/vehicledetail/b0044194-fb81-41b8-92f8-b8915218010a/,Used,2010 Ferrari California,$113500
www.cars.com/vehicledetail/39c1b8a9-041d-4be3-a0fd-e69fd987a817/,Used,2019 Ferrari GTC4Lusso V12,$285900
www.cars.com/vehicledetail/e05d3565-3aa8-4362-844b-928025d1f329/,Used,2016 Ferrari California T,$163991
www.cars.com/vehicledetail/a9cf53be-6e01-4655-b421-499ac8dec000/,Used,1999 Ferrari F355 Spider F1,$103900
www.cars.com/vehicledetail/5b269445-74fc-4a4d-8b9a-ce96c4b05002/,Used,2015 Ferrari 458 Spider Base,$319900
www.cars.com/vehicledetail/ac590d1c-118f-471a-a2ba-7451399c3595/,Used,2010 Ferrari 458 Italia Base,$219995
www.cars.com/vehicledetail/007dc5ee-935f-48be-8cab-5bd8333d2dfd/,Used,2015 Ferrari FF Base,$174985
www.cars.com/vehicledetail/19c6bca3-c3b1-4776-a37d-ce6fcc2b2a67/,Used,2017 Ferrari 488 GTB Base,$304955
www.cars.com/vehicledetail/a3249c7d-c3fd-45dc-94f1-a3dccdd66c81/,Used,2014 Ferrari 458 Italia Base,$309998
www.cars.com/vehicledetail/62edf193-7830-4576-8b89-bf1308a47bcd/,Ferrari Certified,2017 Ferrari 488 Spider Base,$354795
www.cars.com/vehicledetail/0130305c-2b0a-4fac-9047-aa90f6433dc9/,Used,2021 Ferrari Roma Base,$289900
www.cars.com/vehicledetail/788e57f8-2818-47f7-aae1-a05f0cfe470b/,Used,2008 Ferrari 599 GTB Fiorano,$189900
www.cars.com/vehicledetail/4bc0b1f1-c79c-46b0-b431-db3962c5c11d/,Used,2018 Ferrari 488 GTB Base,$325000
www.cars.com/vehicledetail/fc2cd39e-9521-42f0-839f-c0a0edeb38b8/,Used,2018 Ferrari 488 Spider Base,$494895
www.cars.com/vehicledetail/d5eed74c-7044-4870-9833-84bd3d97b037/,Used,2009 Ferrari F430 Spider,$369000
www.cars.com/vehicledetail/f9a12aea-9599-4bd4-a31c-807727d8e6e0/,Used,2007 Ferrari 599 GTB Fiorano F1A,$149995
www.cars.com/vehicledetail/1857e8d4-36ff-48bf-a417-657fddaa1e1f/,Used,2012 Ferrari FF Base,$123895
www.cars.com/vehicledetail/7cb2cf8b-55e9-42ef-8e4e-54e028876872/,Used,2001 Ferrari 360 Spider,$159950
www.cars.com/vehicledetail/91dd3dff-aa5b-49fb-a317-09d97667b7c9/,Used,2018 Ferrari 488 Spider Base,$329900
www.cars.com/vehicledetail/625b3f01-44f6-4163-aaf8-a1e29919f63d/,Used,2021 Ferrari F8 Tributo Base,$449998
www.cars.com/vehicledetail/ea081bfb-3184-4245-86ec-780ab2ddb990/,Used,2020 Ferrari Portofino Base,$284900
www.cars.com/vehicledetail/d8df47ea-2727-4467-b7be-a8a9a61ee87b/,Used,2018 Ferrari California T,$182990
www.cars.com/vehicledetail/2b8d0e90-2d1b-48c7-b200-e7c9eeb98870/,Used,2021 Ferrari 812 GTS Base,$699900
www.cars.com/vehicledetail/955d201f-3adf-47dd-bbf7-06a40569f305/,Ferrari Certified,2017 Ferrari 488 GTB Base,$283499
www.cars.com/vehicledetail/7f550f2b-8f82-4bd3-ba45-97205c094077/,Used,2013 Ferrari 458 Italia Base,$240000
www.cars.com/vehicledetail/8d7b086b-f70c-47b8-bd6d-a93aad2467cc/,Ferrari Certified,2020 Ferrari 488 Pista Base,$579990
www.cars.com/vehicledetail/42fe9dc6-4f7c-4f27-ac07-df6cbadad1cd/,Used,2020 Ferrari Portofino Base,$219976
www.cars.com/vehicledetail/fd43465c-3178-4715-928a-ce660fe9bfb2/,Used,2010 Ferrari 599 GTB Fiorano,$209951
www.cars.com/vehicledetail/03752314-ea14-4934-860f-21bffca3f454/,Used,2020 Ferrari F8 Tributo Base,$410888
www.cars.com/vehicledetail/0cad52d4-9979-4d57-8580-798123be762b/,Used,2017 Ferrari California T,$175893
www.cars.com/vehicledetail/0fb7d6b2-52c0-4907-a1ae-bf47ad936e19/,Used,2016 Ferrari California T,$209000
www.cars.com/vehicledetail/f7770e7f-a55d-4bb3-b054-df44076bd672/,Used,2004 Ferrari 360 Spider,$92995
www.cars.com/vehicledetail/b2705462-bf13-48b1-9881-dce8d2413de9/,Used,2013 Ferrari F12berlinetta Base,$259990
www.cars.com/vehicledetail/340930bd-8657-40b0-beee-7b7bfdb220eb/,Used,2020 Ferrari F8 Tributo Base,$499955
www.cars.com/vehicledetail/9f70583a-343c-4cb0-8cdd-d567a8eb6daf/,Ferrari Certified,2016 Ferrari 488 GTB Base,$264995
www.cars.com/vehicledetail/63988c2f-dd45-410f-8e86-b1ce564de642/,Ferrari Certified,2015 Ferrari 458 Italia Base,$274995
www.cars.com/vehicledetail/3f1e66ce-9da5-4584-b53f-a44efb82563c/,Used,2016 Ferrari 488 GTB Base,$289985
www.cars.com/vehicledetail/e149be96-c920-4cfe-ab40-dcbecef5d015/,Used,2012 Ferrari 458 Italia Base,$221340
www.cars.com/vehicledetail/265c58e8-10e3-41c2-abf8-1c368196237d/,Used,2016 Ferrari 488 GTB Base,$284950
www.cars.com/vehicledetail/d21cc2e2-a837-4d18-a061-15d6b7d82a57/,Ferrari Certified,2021 Ferrari Roma Base,$322990
www.cars.com/vehicledetail/3449e0ab-f2e0-444e-95a2-b952bb2de4af/,Used,2007 Ferrari 599 GTB Fiorano,$199995
www.cars.com/vehicledetail/07171921-0778-4f35-b67d-fc9f73faeb54/,Ferrari Certified,2018 Ferrari 812 Superfast Base,$419900
www.cars.com/vehicledetail/f3b1ca32-fe30-488e-9884-da50c61868d2/,Used,2013 Ferrari 458 Italia Base,$389990
www.cars.com/vehicledetail/0ebf546f-ddb1-4dae-b935-02a7b7042782/,Used,2018 Ferrari 488 GTB Base,$292800
www.cars.com/vehicledetail/d8602d1a-b8d1-4b45-a002-b5cd3270a5cd/,Used,2014 Ferrari 458 Spider Base,$299895
www.cars.com/vehicledetail/eedd914f-2938-4a54-b127-74452661dc15/,Used,2020 Ferrari 812 Superfast Base,$434995
www.cars.com/vehicledetail/d2b62e2f-f716-47f1-a5fd-df90340c9ab1/,Used,2015 Ferrari FF Base,$185000
www.cars.com/vehicledetail/932ad05c-5e6b-4e4a-963f-4dbb67add36c/,Used,2015 Ferrari California T,$160000
www.cars.com/vehicledetail/35b5498c-7161-48ba-9010-2f0fcd380426/,Ferrari Certified,2021 Ferrari SF90 Stradale Coupe,$809995
www.cars.com/vehicledetail/cd46bb7a-93d4-484f-9f8b-999613a72636/,Used,2007 Ferrari F430 Spider,$155500
www.cars.com/vehicledetail/4eb84ff8-3ac1-46d6-964f-375daf9ccc5e/,Ferrari Certified,2014 Ferrari California Base,$169900
www.cars.com/vehicledetail/923ebcc5-4089-4d48-9603-f61d869ffe06/,Ferrari Certified,2021 Ferrari SF90 Stradale Base,$865990
www.cars.com/vehicledetail/e6cae218-320f-4d02-91bd-9288a1a5fbf7/,Used,2008 Ferrari F430 Spider F1,$289900
www.cars.com/vehicledetail/aad02d68-0d8a-482c-9f97-5d6405c2e7c0/,Ferrari Certified,2017 Ferrari California T,$169000
www.cars.com/vehicledetail/0ab0f4bd-18d4-4735-90e9-1ef39e524edd/,Used,2007 Ferrari 612 Scaglietti,$168888
www.cars.com/vehicledetail/1c23fc64-77ba-4213-aea2-458950f5eb97/,Used,2011 Ferrari 458 Italia Base,$205995
www.cars.com/vehicledetail/ee3deed2-604f-40fe-94ad-603916408861/,Used,2013 Ferrari 458 Spider Base,$259999
www.cars.com/vehicledetail/8914524a-9b39-4e3c-8a0c-88258a53c6f3/,Used,2017 Ferrari 488 Spider Base,$354985
www.cars.com/vehicledetail/0aeab0bc-2bd0-4fde-95b8-39738b01ab61/,Used,2017 Ferrari 488 GTB Base,$294900
www.cars.com/vehicledetail/5a25c0c6-3144-491c-afe4-14ae30887867/,Used,2014 Ferrari 458 Spider Base,$282995
www.cars.com/vehicledetail/ba5d300d-8ee0-4ac2-8f1e-bed35413a3d4/,Ferrari Certified,2021 Ferrari SF90 Stradale Base,$829900
www.cars.com/vehicledetail/1fb162a5-3857-4af4-bb06-6fd3cb6bc3dd/,Used,2010 Ferrari 599 GTB Fiorano F1A,$239000
www.cars.com/vehicledetail/956a04eb-01e1-4d42-b662-5afd1a5371c0/,Used,2013 Ferrari 458 Italia Base,$219995
www.cars.com/vehicledetail/c05255b3-73e5-4bf9-b0a6-51c489d21d21/,Used,2013 Ferrari 458 Italia Base,$279500
www.cars.com/vehicledetail/b74de36d-3ab2-4de1-b9d7-c9b9e1ad0321/,Used,2006 Ferrari F430 Spider,$191895
www.cars.com/vehicledetail/09fdfc37-7560-4cf8-a399-6186a74e82f0/,Used,2019 Ferrari Portofino Base,$259998
www.cars.com/vehicledetail/b90a3d6a-6eb9-4697-9610-cc65275932e1/,Used,2016 Ferrari California T,$156900
www.cars.com/vehicledetail/e7c4e28e-cb4a-4d9e-b273-a682399901ce/,Used,2021 Ferrari SF90 Stradale Base,$865000
www.cars.com/vehicledetail/ceaf3fb6-ab67-4ddc-bd5e-529db4bcafac/,Used,2005 Ferrari F430 Spider,$129995
www.cars.com/vehicledetail/1358613e-b33d-44ee-97be-b2454044b129/,Used,2014 Ferrari California Base,$142900
www.cars.com/vehicledetail/a249ed76-3565-4728-9e6e-931f79a1bc56/,Used,2014 Ferrari 458 Italia 2DR CONV,$314895
www.cars.com/vehicledetail/b7e9234f-a9dc-4f53-8c69-8e5da0279dbd/,Used,2006 Ferrari F430 2dr Convertible Spider,$119995
www.cars.com/vehicledetail/fbf86a52-29ca-4b9d-98bc-a465a0dbfe34/,Ferrari Certified,2019 Ferrari 812 Superfast Base,$478991
www.cars.com/vehicledetail/7c49282c-4e61-48c0-9072-d21545ecf203/,Used,1990 Ferrari Testarossa,$179991
www.cars.com/vehicledetail/1a150dd2-360f-4279-8b70-c463ea660b58/,Used,2018 Ferrari 488 GTB Base,$319950
www.cars.com/vehicledetail/5a5580b8-1bd1-4137-b41b-4fc638c88b27/,Used,2019 Ferrari Portofino Base,$264900
www.cars.com/vehicledetail/f503d272-4d80-4910-898b-5c1ce25b850b/,Used,2015 Ferrari 458 Spider Base,$344995
www.cars.com/vehicledetail/de84efb6-bb06-4198-a0e8-37a8120160d9/,Ferrari Certified,2020 Ferrari 812 Superfast Base,$489888
www.cars.com/vehicledetail/b1ddc5a7-a224-4b27-9100-797495a59ca8/,Used,2002 Ferrari 575 M Maranello,$149999
www.cars.com/vehicledetail/89005b4f-63df-4d85-bb18-543fc3a29164/,Used,2003 Ferrari 360 Spider Spider F1,$110995
www.cars.com/vehicledetail/93d170a9-2186-49d5-a62a-f5e896f433c3/,Used,2016 Ferrari 488 GTB Base,$299995
www.cars.com/vehicledetail/80f9d6bd-794d-4147-9787-835c3732b55f/,Used,2003 Ferrari 360 Spider F1,$119995
www.cars.com/vehicledetail/d1147f20-770c-4af2-88da-d355a14a8ec0/,Used,2015 Ferrari 458 Speciale Base,$574990
www.cars.com/vehicledetail/97d28fb2-e387-44a0-aea1-4963bc26aeb9/,Used,2019 Ferrari Portofino Base,$254900
www.cars.com/vehicledetail/80224046-fc71-4478-8fba-dc11c40f42f1/,Ferrari Certified,2019 Ferrari Portofino Base,$269900
www.cars.com/vehicledetail/02b1ff76-cd7b-4f87-8f67-3b3a633105e4/,Used,2015 Ferrari F12berlinetta Base,$298500
www.cars.com/vehicledetail/e2bdd146-deb9-476d-a2e5-cd743b7c6f23/,Used,2018 Ferrari 488 GTB Base,$270000
www.cars.com/vehicledetail/cdea75a4-9604-42d5-a4ab-e3fd9819a35d/,Used,2019 Ferrari 488 Spider,$399900
www.cars.com/vehicledetail/dbd89187-71f2-47a9-929b-f2bbd6f79fad/,Used,2005 Ferrari 612 Scaglietti,$134900
www.cars.com/vehicledetail/cc19deec-fa45-4151-8309-e44ec5fd9179/,Used,1993 Ferrari 512 TR BASE,$315000
www.cars.com/vehicledetail/e3d01ded-f949-421b-9397-ae98c575967d/,Ferrari Certified,2017 Ferrari 488 Spider Base,$337488
www.cars.com/vehicledetail/d7b327ce-69d3-469c-81ec-8ebbb3d61672/,Used,2014 Ferrari California Base,$136995
www.cars.com/vehicledetail/dff58b81-05f1-42cf-aab8-7b87ecba6b88/,Used,2012 Ferrari 458 Spider Base,$259995
www.cars.com/vehicledetail/10f20a00-5bb3-4c6d-9a0f-e308e5fc08b6/,Used,2016 Ferrari California T,$164998
www.cars.com/vehicledetail/610e436e-1f77-4f41-a6d5-229fc8cb5d43/,Used,2018 Ferrari 812 Superfast Base,$429900
www.cars.com/vehicledetail/a3bf4be6-df56-4e0f-9977-50d82b812ed0/,Used,2014 Ferrari California Base,$154995
www.cars.com/vehicledetail/2334af8f-8f3c-4ec4-a80e-c29a4a859ee5/,Used,2011 Ferrari 599 GTB Fiorano F1A HGTE,$299950
www.cars.com/vehicledetail/7b5425b9-3a1b-4c6c-8a46-07c3b39d5715/,Used,2013 Ferrari California Base,$132994
www.cars.com/vehicledetail/abcd44b9-6343-4148-82de-82caa905799e/,Used,2020 Ferrari F8 Tributo Base,$449990
www.cars.com/vehicledetail/3cf1fe8c-de16-4438-bf10-494e8271277b/,Used,2012 Ferrari FF Base,$149000
www.cars.com/vehicledetail/61ba3ea5-8dbb-4a53-938a-a485366d08c6/,Used,2018 Ferrari 488 GTB Base,$274999
www.cars.com/vehicledetail/82842cfa-96f4-4d60-adbb-dac85b829426/,Used,2011 Ferrari 458 Italia,Not Priced
www.cars.com/vehicledetail/2ebb0ec9-0ca9-45be-9478-995a0fbc1dba/,Used,2014 Ferrari 458 Italia Base,$247000
www.cars.com/vehicledetail/284a3793-9454-4779-8a7b-c10a2e6f550c/,Used,2017 Ferrari 488 Spider Base,$324954
